,Call Id,Agent,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
4613,ID4614,Jim,Admin Support,1,1,27.0,00:06:28,2.0,2021-03-23 15:21:36
4614,ID4615,Diane,Admin Support,1,1,39.0,00:01:55,4.0,2021-03-23 15:27:22
4615,ID4616,Joe,Payment related,1,1,83.0,00:02:03,4.0,2021-03-23 15:27:22
4616,ID4617,Jim,Contract related,1,1,22.0,00:04:16,4.0,2021-03-23 15:33:07
4617,ID4618,Jim,Contract related,1,1,56.0,00:02:07,5.0,2021-03-23 15:33:07
4618,ID4619,Martha,Streaming,1,1,98.0,00:04:10,2.0,2021-03-23 16:20:38
4619,ID4620,Diane,Streaming,0,0,,,,2021-03-23 16:20:38
4620,ID4621,Greg,Streaming,1,1,101.0,00:01:15,5.0,2021-03-23 16:24:58
4621,ID4622,Greg,Streaming,0,0,,,,2021-03-23 16:24:58
4622,ID4623,Dan,Technical Support,1,1,93.0,00:00:36,4.0,2021-03-23 16:33:36
4623,ID4624,Dan,Payment related,1,1,24.0,00:02:57,4.0,2021-03-23 16:33:36
4624,ID4625,Diane,Admin Support,1,1,58.0,00:05:05,4.0,2021-03-23 16:39:22
4625,ID4626,Greg,Payment related,1,1,124.0,00:01:49,4.0,2021-03-23 16:39:22
4626,ID4627,Dan,Payment related,1,0,50.0,00:04:42,2.0,2021-03-23 16:39:22
4627,ID4628,Martha,Payment related,1,1,74.0,00:05:20,3.0,2021-03-23 16:39:22
4628,ID4629,Joe,Admin Support,1,1,62.0,00:00:45,4.0,2021-03-23 16:48:00
4629,ID4630,Joe,Payment related,0,0,,,,2021-03-23 16:48:00
4630,ID4631,Becky,Payment related,1,1,19.0,00:03:48,3.0,2021-03-23 17:21:07
4631,ID4632,Dan,Admin Support,1,1,65.0,00:05:20,3.0,2021-03-23 17:21:07
4632,ID4633,Dan,Contract related,1,1,30.0,00:03:00,3.0,2021-03-23 17:32:38
4633,ID4634,Stewart,Admin Support,1,1,77.0,00:00:42,4.0,2021-03-23 17:32:38
4634,ID4635,Joe,Payment related,0,0,,,,2021-03-23 17:39:50
4635,ID4636,Martha,Payment related,1,0,98.0,00:02:44,5.0,2021-03-23 17:39:50
4636,ID4637,Stewart,Admin Support,1,1,70.0,00:04:41,1.0,2021-03-23 17:54:14
4637,ID4638,Joe,Contract related,1,1,58.0,00:02:25,3.0,2021-03-23 17:54:14
4638,ID4639,Dan,Technical Support,1,1,21.0,00:02:34,3.0,2021-03-24 09:00:00
4639,ID4640,Dan,Payment related,1,1,61.0,00:05:47,5.0,2021-03-24 09:00:00
4640,ID4641,Jim,Contract related,1,1,111.0,00:06:41,5.0,2021-03-24 09:12:58
4641,ID4642,Dan,Streaming,1,1,75.0,00:05:39,4.0,2021-03-24 09:12:58
4642,ID4643,Greg,Admin Support,0,0,,,,2021-03-24 09:37:26
4643,ID4644,Greg,Technical Support,0,0,,,,2021-03-24 09:37:26
4644,ID4645,Joe,Technical Support,1,1,30.0,00:05:03,3.0,2021-03-24 09:43:12
4645,ID4646,Joe,Payment related,1,1,78.0,00:04:36,5.0,2021-03-24 09:43:12
4646,ID4647,Dan,Technical Support,0,0,,,,2021-03-24 09:50:24
4647,ID4648,Becky,Technical Support,1,1,26.0,00:03:51,5.0,2021-03-24 09:50:24
4648,ID4649,Dan,Payment related,0,0,,,,2021-03-24 09:59:02
4649,ID4650,Greg,Technical Support,1,1,93.0,00:02:29,3.0,2021-03-24 09:59:02
4650,ID4651,Jim,Streaming,1,1,101.0,00:05:41,5.0,2021-03-24 10:06:14
4651,ID4652,Jim,Technical Support,1,1,107.0,00:02:59,1.0,2021-03-24 10:06:14
4652,ID4653,Stewart,Admin Support,1,1,123.0,00:05:55,4.0,2021-03-24 10:10:34
4653,ID4654,Martha,Contract related,1,1,99.0,00:02:33,3.0,2021-03-24 10:10:34
4654,ID4655,Becky,Streaming,1,0,72.0,00:05:39,4.0,2021-03-24 10:52:19
4655,ID4656,Joe,Contract related,1,1,113.0,00:02:18,5.0,2021-03-24 10:52:19
4656,ID4657,Diane,Technical Support,0,0,,,,2021-03-24 11:08:10
4657,ID4658,Joe,Admin Support,0,0,,,,2021-03-24 11:08:10
4658,ID4659,Greg,Technical Support,1,1,119.0,00:00:35,2.0,2021-03-24 11:11:02
4659,ID4660,Diane,Payment related,1,1,80.0,00:00:34,5.0,2021-03-24 11:11:02
4660,ID4661,Dan,Payment related,1,1,82.0,00:01:07,3.0,2021-03-24 11:34:05
4661,ID4662,Martha,Payment related,1,1,97.0,00:02:56,1.0,2021-03-24 11:34:05
4662,ID4663,Joe,Payment related,1,1,31.0,00:02:49,5.0,2021-03-24 12:18:43
4663,ID4664,Jim,Admin Support,0,0,,,,2021-03-24 12:18:43
4664,ID4665,Dan,Technical Support,1,1,11.0,00:06:23,5.0,2021-03-24 13:17:46
4665,ID4666,Becky,Streaming,1,1,91.0,00:01:53,3.0,2021-03-24 13:17:46
4666,ID4667,Becky,Technical Support,1,1,15.0,00:01:56,5.0,2021-03-24 13:42:14
4667,ID4668,Jim,Contract related,1,1,17.0,00:06:06,3.0,2021-03-24 13:42:14
4668,ID4669,Greg,Technical Support,1,1,38.0,00:04:40,2.0,2021-03-24 13:53:46
4669,ID4670,Stewart,Technical Support,1,1,47.0,00:04:30,4.0,2021-03-24 13:53:46
4670,ID4671,Dan,Technical Support,1,1,52.0,00:01:08,3.0,2021-03-24 14:26:53
4671,ID4672,Greg,Contract related,1,1,99.0,00:01:27,3.0,2021-03-24 14:26:53
4672,ID4673,Stewart,Payment related,0,0,,,,2021-03-24 14:39:50
4673,ID4674,Martha,Contract related,1,1,108.0,00:03:06,2.0,2021-03-24 14:39:50
4674,ID4675,Diane,Streaming,1,1,54.0,00:02:09,3.0,2021-03-24 15:01:26
4675,ID4676,Joe,Contract related,1,1,73.0,00:04:05,3.0,2021-03-24 15:01:26
4676,ID4677,Martha,Admin Support,1,1,123.0,00:00:47,1.0,2021-03-24 15:17:17
4677,ID4678,Greg,Payment related,1,1,33.0,00:06:11,5.0,2021-03-24 15:17:17
4678,ID4679,Stewart,Payment related,1,1,53.0,00:01:22,2.0,2021-03-24 15:33:07
4679,ID4680,Joe,Payment related,1,1,35.0,00:02:56,1.0,2021-03-24 15:33:07
4680,ID4681,Diane,Contract related,0,0,,,,2021-03-24 15:46:05
4681,ID4682,Becky,Technical Support,1,1,45.0,00:05:50,3.0,2021-03-24 15:46:05
4682,ID4683,Dan,Payment related,1,0,113.0,00:03:54,1.0,2021-03-24 16:16:19
4683,ID4684,Jim,Admin Support,1,1,115.0,00:05:04,5.0,2021-03-24 16:16:19
4684,ID4685,Diane,Contract related,1,1,81.0,00:01:58,5.0,2021-03-24 16:17:46
4685,ID4686,Martha,Technical Support,1,1,21.0,00:04:47,5.0,2021-03-24 16:17:46
4686,ID4687,Joe,Admin Support,1,0,89.0,00:01:10,5.0,2021-03-24 16:27:50
4687,ID4688,Jim,Payment related,1,1,54.0,00:05:17,3.0,2021-03-24 16:27:50
4688,ID4689,Jim,Technical Support,1,1,59.0,00:06:07,1.0,2021-03-24 16:30:43
4689,ID4690,Becky,Streaming,1,1,61.0,00:04:12,1.0,2021-03-24 16:30:43
4690,ID4691,Greg,Streaming,1,1,102.0,00:06:41,1.0,2021-03-24 17:28:19
4691,ID4692,Martha,Contract related,1,0,73.0,00:00:40,3.0,2021-03-24 17:28:19
4692,ID4693,Greg,Payment related,0,0,,,,2021-03-25 09:01:26
4693,ID4694,Stewart,Contract related,1,1,75.0,00:04:12,5.0,2021-03-25 09:01:26
4694,ID4695,Martha,Streaming,1,1,46.0,00:01:40,3.0,2021-03-25 09:04:19
4695,ID4696,Joe,Technical Support,1,1,96.0,00:04:20,5.0,2021-03-25 09:04:19
4696,ID4697,Martha,Payment related,1,1,17.0,00:01:46,3.0,2021-03-25 09:18:43
4697,ID4698,Martha,Admin Support,1,1,97.0,00:02:06,4.0,2021-03-25 09:18:43
4698,ID4699,Martha,Payment related,1,1,124.0,00:06:11,4.0,2021-03-25 10:27:50
4699,ID4700,Joe,Streaming,1,1,94.0,00:03:29,5.0,2021-03-25 10:27:50
4700,ID4701,Jim,Streaming,0,0,,,,2021-03-25 10:27:50
4701,ID4702,Stewart,Contract related,1,1,91.0,00:06:01,5.0,2021-03-25 10:27:50
4702,ID4703,Stewart,Technical Support,1,1,51.0,00:05:44,4.0,2021-03-25 10:48:00
4703,ID4704,Jim,Contract related,1,0,73.0,00:06:50,4.0,2021-03-25 10:48:00
4704,ID4705,Dan,Streaming,1,1,67.0,00:06:32,2.0,2021-03-25 10:53:46
4705,ID4706,Greg,Payment related,0,0,,,,2021-03-25 10:53:46
4706,ID4707,Greg,Technical Support,0,0,,,,2021-03-25 11:00:58
4707,ID4708,Martha,Payment related,0,0,,,,2021-03-25 11:00:58
4708,ID4709,Greg,Streaming,1,1,83.0,00:06:11,4.0,2021-03-25 11:44:10
4709,ID4710,Diane,Payment related,1,1,95.0,00:05:13,1.0,2021-03-25 11:44:10
4710,ID4711,Jim,Payment related,1,1,43.0,00:02:15,1.0,2021-03-25 12:04:19
4711,ID4712,Becky,Payment related,1,1,95.0,00:01:37,3.0,2021-03-25 12:04:19
4712,ID4713,Joe,Admin Support,0,0,,,,2021-03-25 13:40:48
4713,ID4714,Stewart,Payment related,1,1,53.0,00:05:53,4.0,2021-03-25 13:40:48
4714,ID4715,Stewart,Contract related,1,1,28.0,00:03:19,4.0,2021-03-25 13:53:46
4715,ID4716,Martha,Streaming,1,1,99.0,00:04:48,4.0,2021-03-25 13:53:46
4716,ID4717,Becky,Admin Support,1,0,70.0,00:00:37,1.0,2021-03-25 14:49:55
4717,ID4718,Jim,Admin Support,1,1,51.0,00:04:15,3.0,2021-03-25 14:49:55
4718,ID4719,Greg,Admin Support,0,0,,,,2021-03-25 15:01:26
4719,ID4720,Greg,Streaming,1,1,38.0,00:05:23,3.0,2021-03-25 15:01:26
4720,ID4721,Greg,Technical Support,1,0,61.0,00:05:53,4.0,2021-03-25 15:18:43
4721,ID4722,Martha,Technical Support,1,1,49.0,00:03:09,3.0,2021-03-25 15:18:43
4722,ID4723,Jim,Payment related,1,1,65.0,00:04:58,3.0,2021-03-25 15:23:02
4723,ID4724,Becky,Contract related,1,1,74.0,00:06:46,4.0,2021-03-25 15:23:02
4724,ID4725,Greg,Admin Support,1,1,114.0,00:02:53,4.0,2021-03-25 15:50:24
4725,ID4726,Stewart,Contract related,0,0,,,,2021-03-25 15:50:24
4726,ID4727,Greg,Admin Support,1,0,118.0,00:02:07,3.0,2021-03-25 16:01:55
4727,ID4728,Martha,Payment related,1,1,119.0,00:05:51,4.0,2021-03-25 16:01:55
4728,ID4729,Dan,Admin Support,1,1,25.0,00:04:08,2.0,2021-03-25 16:06:14
4729,ID4730,Dan,Contract related,1,1,106.0,00:03:41,4.0,2021-03-25 16:06:14
4730,ID4731,Diane,Streaming,1,1,29.0,00:06:48,5.0,2021-03-25 16:26:24
4731,ID4732,Stewart,Admin Support,1,1,104.0,00:06:12,5.0,2021-03-25 16:26:24
4732,ID4733,Greg,Admin Support,1,1,70.0,00:06:08,4.0,2021-03-25 16:39:22
4733,ID4734,Jim,Payment related,1,1,85.0,00:03:25,4.0,2021-03-25 16:39:22
4734,ID4735,Becky,Contract related,0,0,,,,2021-03-25 17:35:31
4735,ID4736,Jim,Contract related,1,1,61.0,00:05:19,5.0,2021-03-25 17:35:31
4736,ID4737,Jim,Contract related,1,1,44.0,00:05:28,3.0,2021-03-25 17:44:10
4737,ID4738,Stewart,Admin Support,1,1,40.0,00:03:55,5.0,2021-03-25 17:44:10
4738,ID4739,Martha,Technical Support,1,1,15.0,00:05:38,4.0,2021-03-26 09:23:02
4739,ID4740,Diane,Contract related,1,1,41.0,00:02:50,2.0,2021-03-26 09:23:02
4740,ID4741,Dan,Payment related,1,0,78.0,00:02:20,4.0,2021-03-26 09:24:29
4741,ID4742,Joe,Streaming,0,0,,,,2021-03-26 09:24:29
4742,ID4743,Joe,Technical Support,1,1,46.0,00:02:02,3.0,2021-03-26 09:34:34
4743,ID4744,Martha,Streaming,0,0,,,,2021-03-26 09:34:34
4744,ID4745,Dan,Payment related,1,1,45.0,00:05:40,2.0,2021-03-26 10:00:29
4745,ID4746,Stewart,Contract related,1,1,86.0,00:05:42,1.0,2021-03-26 10:00:29
4746,ID4747,Diane,Technical Support,0,0,,,,2021-03-26 10:06:14
4747,ID4748,Dan,Payment related,1,0,59.0,00:02:21,2.0,2021-03-26 10:06:14
4748,ID4749,Joe,Admin Support,1,1,23.0,00:04:54,3.0,2021-03-26 10:10:34
4749,ID4750,Jim,Admin Support,1,1,79.0,00:03:46,4.0,2021-03-26 10:10:34
4750,ID4751,Stewart,Contract related,1,1,105.0,00:06:26,4.0,2021-03-26 10:14:53
4751,ID4752,Martha,Technical Support,1,1,42.0,00:00:55,5.0,2021-03-26 10:14:53
4752,ID4753,Becky,Streaming,1,1,20.0,00:01:25,4.0,2021-03-26 10:56:38
4753,ID4754,Greg,Technical Support,1,1,48.0,00:05:44,4.0,2021-03-26 10:56:38
4754,ID4755,Becky,Admin Support,1,1,29.0,00:05:32,3.0,2021-03-26 11:48:29
4755,ID4756,Dan,Technical Support,1,1,49.0,00:05:47,3.0,2021-03-26 11:48:29
4756,ID4757,Greg,Streaming,1,1,94.0,00:06:53,5.0,2021-03-26 11:55:41
4757,ID4758,Stewart,Technical Support,1,0,22.0,00:01:46,4.0,2021-03-26 11:55:41
4758,ID4759,Stewart,Admin Support,1,1,93.0,00:04:13,4.0,2021-03-26 12:01:26
4759,ID4760,Martha,Streaming,1,1,56.0,00:04:33,5.0,2021-03-26 12:01:26
4760,ID4761,Becky,Contract related,1,1,16.0,00:05:50,5.0,2021-03-26 12:24:29
4761,ID4762,Diane,Admin Support,0,0,,,,2021-03-26 12:24:29
4762,ID4763,Stewart,Contract related,1,1,124.0,00:02:06,2.0,2021-03-26 12:46:05
4763,ID4764,Stewart,Streaming,0,0,,,,2021-03-26 12:46:05
4764,ID4765,Greg,Contract related,1,1,93.0,00:01:28,5.0,2021-03-26 12:50:24
4765,ID4766,Diane,Streaming,1,1,10.0,00:02:07,3.0,2021-03-26 12:50:24
4766,ID4767,Becky,Technical Support,1,0,17.0,00:02:02,4.0,2021-03-26 12:51:50
4767,ID4768,Dan,Technical Support,1,1,121.0,00:01:00,3.0,2021-03-26 12:51:50
4768,ID4769,Martha,Technical Support,1,1,74.0,00:02:33,5.0,2021-03-26 12:51:50
4769,ID4770,Greg,Payment related,1,1,22.0,00:00:35,3.0,2021-03-26 12:51:50
4770,ID4771,Jim,Admin Support,1,1,76.0,00:06:03,4.0,2021-03-26 13:45:07
4771,ID4772,Jim,Technical Support,1,0,86.0,00:02:58,5.0,2021-03-26 13:45:07
4772,ID4773,Stewart,Technical Support,1,1,59.0,00:00:45,3.0,2021-03-26 14:38:24
4773,ID4774,Becky,Admin Support,0,0,,,,2021-03-26 14:38:24
4774,ID4775,Diane,Admin Support,1,1,57.0,00:06:37,5.0,2021-03-26 14:49:55
4775,ID4776,Joe,Admin Support,1,1,92.0,00:04:43,3.0,2021-03-26 14:49:55
4776,ID4777,Becky,Contract related,1,1,35.0,00:02:57,1.0,2021-03-26 15:20:10
4777,ID4778,Joe,Technical Support,0,0,,,,2021-03-26 15:20:10
4778,ID4779,Martha,Streaming,1,1,76.0,00:03:59,5.0,2021-03-26 15:41:46
4779,ID4780,Joe,Contract related,1,1,110.0,00:00:47,5.0,2021-03-26 15:41:46
4780,ID4781,Becky,Admin Support,1,1,125.0,00:01:48,1.0,2021-03-26 15:53:17
4781,ID4782,Dan,Technical Support,1,1,44.0,00:02:44,1.0,2021-03-26 15:53:17
4782,ID4783,Martha,Contract related,1,1,113.0,00:03:45,1.0,2021-03-26 16:27:50
4783,ID4784,Becky,Payment related,1,1,101.0,00:04:57,3.0,2021-03-26 16:27:50
4784,ID4785,Diane,Streaming,1,1,27.0,00:04:13,1.0,2021-03-26 16:52:19
4785,ID4786,Diane,Contract related,0,0,,,,2021-03-26 16:52:19
4786,ID4787,Diane,Payment related,1,0,125.0,00:02:50,4.0,2021-03-26 17:05:17
4787,ID4788,Becky,Admin Support,1,1,10.0,00:02:16,1.0,2021-03-26 17:05:17
4788,ID4789,Dan,Contract related,1,1,16.0,00:04:20,4.0,2021-03-26 17:13:55
4789,ID4790,Joe,Contract related,1,1,85.0,00:06:01,1.0,2021-03-26 17:13:55
4790,ID4791,Dan,Streaming,1,1,36.0,00:01:47,4.0,2021-03-26 17:42:43
4791,ID4792,Greg,Contract related,1,1,96.0,00:06:31,3.0,2021-03-26 17:42:43
4792,ID4793,Greg,Technical Support,1,1,19.0,00:01:05,4.0,2021-03-27 09:36:00
4793,ID4794,Becky,Payment related,1,0,70.0,00:02:01,5.0,2021-03-27 09:36:00
4794,ID4795,Greg,Technical Support,0,0,,,,2021-03-27 11:03:50
4795,ID4796,Martha,Contract related,0,0,,,,2021-03-27 11:03:50
4796,ID4797,Jim,Technical Support,0,0,,,,2021-03-27 11:09:36
4797,ID4798,Greg,Contract related,1,1,88.0,00:00:41,5.0,2021-03-27 11:09:36
4798,ID4799,Greg,Admin Support,1,1,23.0,00:01:54,1.0,2021-03-27 11:22:34
4799,ID4800,Dan,Contract related,1,1,78.0,00:02:33,2.0,2021-03-27 11:22:34
4800,ID4801,Jim,Streaming,1,1,100.0,00:05:31,2.0,2021-03-27 11:45:36
4801,ID4802,Becky,Payment related,1,1,124.0,00:04:13,5.0,2021-03-27 11:45:36
4802,ID4803,Joe,Technical Support,1,1,73.0,00:06:40,3.0,2021-03-27 11:48:29
4803,ID4804,Becky,Admin Support,1,1,94.0,00:01:20,4.0,2021-03-27 11:48:29
4804,ID4805,Greg,Streaming,0,0,,,,2021-03-27 12:23:02
4805,ID4806,Greg,Payment related,1,1,40.0,00:03:50,2.0,2021-03-27 12:23:02
4806,ID4807,Martha,Payment related,1,1,15.0,00:01:27,3.0,2021-03-27 12:25:55
4807,ID4808,Becky,Payment related,0,0,,,,2021-03-27 12:25:55
4808,ID4809,Greg,Admin Support,1,1,104.0,00:05:11,4.0,2021-03-27 12:54:43
4809,ID4810,Dan,Streaming,1,1,92.0,00:03:18,3.0,2021-03-27 12:54:43
4810,ID4811,Greg,Payment related,1,1,103.0,00:03:52,5.0,2021-03-27 13:23:31
4811,ID4812,Becky,Payment related,1,1,43.0,00:01:30,4.0,2021-03-27 13:23:31
4812,ID4813,Stewart,Technical Support,1,1,93.0,00:00:58,4.0,2021-03-27 13:30:43
4813,ID4814,Joe,Payment related,0,0,,,,2021-03-27 13:30:43
4814,ID4815,Jim,Streaming,1,1,107.0,00:03:25,3.0,2021-03-27 14:09:36
4815,ID4816,Becky,Payment related,1,1,51.0,00:01:54,3.0,2021-03-27 14:09:36
4816,ID4817,Greg,Payment related,0,0,,,,2021-03-27 14:19:41
4817,ID4818,Jim,Payment related,1,1,50.0,00:04:54,3.0,2021-03-27 14:19:41
4818,ID4819,Dan,Streaming,1,1,68.0,00:03:58,5.0,2021-03-27 14:36:58
4819,ID4820,Stewart,Payment related,1,1,35.0,00:04:12,4.0,2021-03-27 14:36:58
4820,ID4821,Stewart,Contract related,1,1,87.0,00:06:45,1.0,2021-03-27 15:17:17
4821,ID4822,Martha,Streaming,0,0,,,,2021-03-27 15:17:17
4822,ID4823,Becky,Contract related,0,0,,,,2021-03-27 15:21:36
4823,ID4824,Dan,Payment related,1,1,79.0,00:06:39,3.0,2021-03-27 15:21:36
4824,ID4825,Joe,Admin Support,1,1,28.0,00:02:59,1.0,2021-03-27 15:23:02
4825,ID4826,Greg,Contract related,1,1,82.0,00:03:19,5.0,2021-03-27 15:23:02
4826,ID4827,Dan,Streaming,1,1,56.0,00:02:06,3.0,2021-03-27 15:36:00
4827,ID4828,Becky,Payment related,1,1,102.0,00:06:17,4.0,2021-03-27 15:36:00
4828,ID4829,Diane,Technical Support,0,0,,,,2021-03-27 15:43:12
4829,ID4830,Joe,Admin Support,1,1,11.0,00:05:51,5.0,2021-03-27 15:43:12
4830,ID4831,Joe,Payment related,1,1,76.0,00:04:32,1.0,2021-03-27 15:46:05
4831,ID4832,Dan,Payment related,1,1,69.0,00:05:33,5.0,2021-03-27 15:46:05
4832,ID4833,Stewart,Admin Support,1,0,108.0,00:06:54,3.0,2021-03-27 15:51:50
4833,ID4834,Becky,Technical Support,1,1,47.0,00:02:39,3.0,2021-03-27 15:51:50
4834,ID4835,Joe,Admin Support,1,0,51.0,00:05:15,3.0,2021-03-27 15:53:17
4835,ID4836,Dan,Technical Support,1,1,57.0,00:03:29,3.0,2021-03-27 15:53:17
4836,ID4837,Stewart,Technical Support,1,0,67.0,00:06:51,4.0,2021-03-27 16:16:19
4837,ID4838,Diane,Streaming,1,0,22.0,00:06:08,4.0,2021-03-27 16:16:19
4838,ID4839,Martha,Payment related,1,1,23.0,00:01:43,2.0,2021-03-27 16:16:19
4839,ID4840,Dan,Admin Support,1,1,88.0,00:01:51,4.0,2021-03-27 16:16:19
4840,ID4841,Martha,Technical Support,1,1,44.0,00:06:09,3.0,2021-03-27 16:26:24
4841,ID4842,Joe,Streaming,1,1,111.0,00:04:10,4.0,2021-03-27 16:26:24
4842,ID4843,Jim,Admin Support,0,0,,,,2021-03-27 16:50:53
4843,ID4844,Diane,Admin Support,1,1,61.0,00:06:14,4.0,2021-03-27 16:50:53
4844,ID4845,Martha,Payment related,1,1,108.0,00:03:30,4.0,2021-03-27 16:58:05
4845,ID4846,Stewart,Contract related,0,0,,,,2021-03-27 16:58:05
4846,ID4847,Stewart,Streaming,1,1,57.0,00:04:20,5.0,2021-03-27 17:15:22
4847,ID4848,Becky,Technical Support,1,1,55.0,00:04:14,4.0,2021-03-27 17:15:22
4848,ID4849,Martha,Technical Support,1,0,35.0,00:03:30,4.0,2021-03-27 17:35:31
4849,ID4850,Jim,Contract related,1,1,28.0,00:02:38,4.0,2021-03-27 17:35:31
4850,ID4851,Dan,Streaming,1,1,13.0,00:02:05,3.0,2021-03-28 09:12:58
4851,ID4852,Jim,Admin Support,1,1,37.0,00:01:04,2.0,2021-03-28 09:12:58
4852,ID4853,Dan,Technical Support,1,1,99.0,00:04:36,3.0,2021-03-28 09:38:53
4853,ID4854,Joe,Technical Support,1,0,89.0,00:04:03,1.0,2021-03-28 09:38:53
4854,ID4855,Dan,Admin Support,1,0,22.0,00:02:58,5.0,2021-03-28 10:26:24
4855,ID4856,Martha,Technical Support,0,0,,,,2021-03-28 10:26:24
4856,ID4857,Diane,Payment related,1,1,32.0,00:00:49,4.0,2021-03-28 11:03:50
4857,ID4858,Becky,Payment related,0,0,,,,2021-03-28 11:03:50
4858,ID4859,Greg,Payment related,1,1,88.0,00:01:26,3.0,2021-03-28 11:28:19
4859,ID4860,Stewart,Technical Support,0,0,,,,2021-03-28 11:28:19
4860,ID4861,Diane,Contract related,1,1,29.0,00:03:03,3.0,2021-03-28 11:29:46
4861,ID4862,Joe,Admin Support,1,1,32.0,00:02:02,3.0,2021-03-28 11:29:46
4862,ID4863,Jim,Contract related,1,1,16.0,00:03:57,1.0,2021-03-28 12:47:31
4863,ID4864,Becky,Technical Support,1,1,79.0,00:03:22,1.0,2021-03-28 12:47:31
4864,ID4865,Becky,Admin Support,1,1,23.0,00:00:52,1.0,2021-03-28 13:04:48
4865,ID4866,Jim,Technical Support,1,0,94.0,00:05:58,5.0,2021-03-28 13:04:48
4866,ID4867,Joe,Admin Support,1,1,39.0,00:06:09,4.0,2021-03-28 13:06:14
4867,ID4868,Greg,Streaming,1,1,12.0,00:00:35,2.0,2021-03-28 13:06:14
4868,ID4869,Stewart,Streaming,1,1,54.0,00:01:50,3.0,2021-03-28 13:37:55
4869,ID4870,Joe,Admin Support,0,0,,,,2021-03-28 13:37:55
4870,ID4871,Dan,Technical Support,1,0,70.0,00:04:00,5.0,2021-03-28 15:12:58
4871,ID4872,Martha,Streaming,1,1,123.0,00:01:27,2.0,2021-03-28 15:12:58
4872,ID4873,Stewart,Technical Support,1,1,27.0,00:02:58,1.0,2021-03-28 16:01:55
4873,ID4874,Dan,Payment related,1,1,112.0,00:03:40,5.0,2021-03-28 16:01:55
4874,ID4875,Diane,Technical Support,0,0,,,,2021-03-28 16:04:48
4875,ID4876,Dan,Payment related,0,0,,,,2021-03-28 16:04:48
4876,ID4877,Becky,Payment related,1,1,119.0,00:05:04,1.0,2021-03-28 16:58:05
4877,ID4878,Stewart,Contract related,1,1,18.0,00:04:27,4.0,2021-03-28 16:58:05
4878,ID4879,Diane,Payment related,1,1,24.0,00:00:51,3.0,2021-03-28 17:05:17
4879,ID4880,Joe,Contract related,1,1,70.0,00:03:18,3.0,2021-03-28 17:05:17
4880,ID4881,Greg,Admin Support,0,0,,,,2021-03-28 17:09:36
4881,ID4882,Greg,Streaming,1,1,120.0,00:06:17,2.0,2021-03-28 17:09:36
4882,ID4883,Jim,Technical Support,1,1,46.0,00:04:09,3.0,2021-03-28 17:19:41
4883,ID4884,Greg,Payment related,1,1,10.0,00:02:32,2.0,2021-03-28 17:19:41
4884,ID4885,Dan,Contract related,1,1,32.0,00:00:47,3.0,2021-03-28 17:52:48
4885,ID4886,Stewart,Streaming,1,1,16.0,00:01:23,4.0,2021-03-28 17:52:48
4886,ID4887,Joe,Payment related,1,1,64.0,00:04:16,3.0,2021-03-28 17:58:34
4887,ID4888,Diane,Contract related,1,1,103.0,00:06:32,5.0,2021-03-28 17:58:34
4888,ID4889,Martha,Admin Support,1,1,109.0,00:06:21,5.0,2021-03-29 09:11:31
4889,ID4890,Martha,Technical Support,1,1,61.0,00:02:42,5.0,2021-03-29 09:11:31
4890,ID4891,Martha,Streaming,0,0,,,,2021-03-29 09:50:24
4891,ID4892,Joe,Payment related,1,1,23.0,00:03:12,5.0,2021-03-29 09:50:24
4892,ID4893,Diane,Contract related,1,1,63.0,00:03:02,4.0,2021-03-29 10:04:48
4893,ID4894,Diane,Contract related,1,1,117.0,00:06:06,5.0,2021-03-29 10:04:48
4894,ID4895,Stewart,Technical Support,1,1,122.0,00:05:41,1.0,2021-03-29 10:39:22
4895,ID4896,Martha,Technical Support,0,0,,,,2021-03-29 10:39:22
4896,ID4897,Becky,Admin Support,1,1,77.0,00:01:31,4.0,2021-03-29 10:45:07
4897,ID4898,Diane,Contract related,1,1,93.0,00:04:51,2.0,2021-03-29 10:45:07
4898,ID4899,Stewart,Technical Support,1,1,53.0,00:05:34,2.0,2021-03-29 10:49:26
4899,ID4900,Greg,Technical Support,0,0,,,,2021-03-29 10:49:26
4900,ID4901,Martha,Technical Support,1,1,27.0,00:06:59,2.0,2021-03-29 11:05:17
4901,ID4902,Martha,Payment related,1,1,111.0,00:01:03,5.0,2021-03-29 11:05:17
4902,ID4903,Stewart,Payment related,1,1,87.0,00:03:51,3.0,2021-03-29 11:12:29
4903,ID4904,Martha,Contract related,1,1,78.0,00:00:31,4.0,2021-03-29 11:12:29
4904,ID4905,Greg,Contract related,1,1,78.0,00:03:05,1.0,2021-03-29 11:34:05
4905,ID4906,Martha,Contract related,1,1,116.0,00:04:55,3.0,2021-03-29 11:34:05
4906,ID4907,Stewart,Technical Support,1,1,84.0,00:01:53,3.0,2021-03-29 11:52:48
4907,ID4908,Becky,Admin Support,1,1,44.0,00:02:33,2.0,2021-03-29 11:52:48
4908,ID4909,Jim,Contract related,1,0,121.0,00:05:34,3.0,2021-03-29 12:00:00
4909,ID4910,Jim,Payment related,1,1,92.0,00:01:02,3.0,2021-03-29 12:00:00
4910,ID4911,Stewart,Contract related,1,1,83.0,00:02:35,3.0,2021-03-29 12:59:02
